question_number,question,answer,marks,subject,level,topic,subtopic,document_type,question_type,estimated_difficulty,keywords,curriculum_tag,question_length,question_clarity,answer_completeness,data_completeness,quality_flags,subject_validation,level_validation,consistency_check,source_file
3,Whichofthe following bestdescribesartificial selection?,a)The processby whichhumans selectorganismswith desirable traits forbreeding b)Random mating among wildanimals c)Selection oftraitsby the environment d)Mutation ofgenes due to radiation,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,describe,Biology-O-Level,55,0.8999999999999999,0.7,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
3,b) Variationshowing a range without clearboundaries,Carbon dioxide c) Chloroplast,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,51,0.6499999999999999,0.50875,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
3,a)The processby whichhumans selectorganismswith desirabletraits for breeding,Carbon dioxide c) Chloroplast,3.0,Biology,O-Level,Human Biology,,Revision/Questions,other,Medium,"organ, organism",Biology-O-Level-Human Biology,76,0.6499999999999999,0.5449999999999999,0.8999999999999999,ok,valid,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Whichofthe following isnota characteristic ofliving things?,a)Respiration c)Reproduction b)Growth d) Rusting,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,59,0.75,0.6799999999999999,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,The binomial nameHomosapiensrefersto:,A)Genus only C)Genus andspecies B)Speciesonly D)Family andorder,2.0,Biology,O-Level,,,Revision/Questions,recall,Easy,name,Biology-O-Level,37,0.6000000000000001,0.6,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Whichofthe following isnota function ofthe root?,a)Absorbingwater andminerals c)Supporting the plant b)Storing food d) Performingphotosynthesis,4.0,Biology,O-Level,Plant Biology,,Revision/Questions,explanation,Medium,,Biology-O-Level-Plant Biology,48,0.75,0.7999999999999999,0.8999999999999999,ok,possibly_Maths,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,"If an image of a bacterium appears 50 times larger than its actual size, what is the magnificationof the image.",a)5x c)50x b)5000x d) 500x,2.0,Biology,O-Level,,,Revision/Questions,definition,Easy,,Biology-O-Level,111,0.6499999999999999,0.595,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Whichof the following is onlyfoundinplantcells?,A.Nucleus C. Vacuole B.Cellmembrane D. Chloroplast,4.0,Biology,O-Level,Cell Biology,,Revision/Questions,explanation,Medium,cell,Biology-O-Level-Cell Biology,47,0.75,0.5875,0.8999999999999999,ok,valid,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Cell membrane D. Controlswhat goesinand out ofthe cell,"Others are: mining, road construction, settlement.",3.0,Biology,O-Level,Cell Biology,,Revision/Questions,other,Medium,cell,Biology-O-Level-Cell Biology,54,0.6499999999999999,0.55,0.8999999999999999,ok,valid,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Whichofthe following chordatesiscold-blooded?,A. Bird C. Fish B.Human D. Cat,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,45,0.75,0.4125,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Whichofthe following is a decomposerinan ecosystem?,A)Cow C)Lion B)Mushroom D) Eagle,4.0,Biology,O-Level,Ecology,,Revision/Questions,explanation,Medium,"system, ecosystem",Biology-O-Level-Ecology,51,0.75,0.62,0.8999999999999999,ok,valid,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Whatis the functionofligaments?,A. Connectmuscleto bone C.Protectinternal organs B.Connectbone to bone D.Cushionthe joints,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,31,0.75,0.7,0.8999999999999999,ok,possibly_Maths,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,"(a) Although Ebola is a dangerous disease, it is probably less likely to cause as many deaths asthe HIV/AIDS pandemic. Explain why AIDShas greater potential to kill a largeproportion ofthe worldpopulation. (b) Suggest ways in which people in your village could reduce the occurrence of malaria carrying mosquitoes in their immediate area. Page115of273 CompiledbyHUNGURIMANADieudonné(0788473140);ENDPKARUBANDA;HUYE","Others are: mining, road construction, settlement.",7.0,Biology,O-Level,Ecology,,Revision/Questions,explanation,Hard,"population, disease, explain",Biology-O-Level-Ecology,413,0.8,0.5071428571428571,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Whichtype ofimmunity is presentfrom birth?,A. Acquiredimmunity C. Passiveimmunity B.Innate (natural) immunity D. Artificial immunity,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,42,0.75,0.7999999999999999,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Emergencycontraceptionworksbestwhentaken:,A. One weekafter unprotectedsex C. Only during ovulation B.Within 72 hours(3 days) D. Only the daybeforesex,3.0,Biology,O-Level,,,Revision/Questions,other,Medium,,Biology-O-Level,41,0.6499999999999999,0.7,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,WhichSTDiscurablewithantibiotics?,A. HIV C. Chlamydia B.Herpes D. HPV,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,33,0.75,0.53125,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,"(a)AIDS hasa greaterpotential to kill a largepopulation becauseofthe following reasons: -AIDS isa disease that comesafter one's immune system isdown. Inthis way, a sickperson will easily die because the HIV viruswill have destroyedallhis/her white blood cells.Inthis case,the victim will die faster. -HIV is becoming resistanttoanti retro viraldrugs which make ithardto find a cure.Inthis way a sickperson, will not recoverbut remainsick anddie. Page153of273 CompiledbyHUNGURIMANADieudonné(0788473140);ENDPKARUBANDA;HUYE -HIV/AIDS istransmitted mainly through sexual intercourseand many young people engage insexa lot. Inthis way ifone is sickandhas unprotected sex with many friends,ends up transmitting the virushence moredeaths. -AIDS takessome time to kill its victim. Inthis way, the sickpersonwill keep infecting morepeople ifhe/she hasunprotected sexual intercourse withthose not sick. (b) -Getting ridofbushes aroundthe homes. -Removing stagnant wateraroundpeople’s homes. -Closing doorsandwindows early. -Spraying the roomwith insecticidesbefore using them. -Sleeping under aninsecttreatedmosquito net. 5.","Smallintestines b) Cholerabacterium producesa toxinthat causesthe small intestine tosecrete largeamountsof fluid, whichleads to the fluid losscharacteristic ofthe disease. c) Protozoa d) Peoplein refugeecampsarelikelyto catchthis disease becausethere is poor sanitation(water maybe pollutedbybacteria)and poordisposal ofwastes. e) The bodydefends itselfagainstbacteriabyusing different types ofwhite blood cellssuchasneutrophil which kill bacteriabyphagocytosis andlymphocytes whichproduce antibodies which killspecifically the bacteria.The bodyalso usesthe skinas the firstbarrierto infections. The secretions producedbythe skinand other mucousmembranesareable to killbacteria.Lysozyme produced bytearskill pathogens… f) Diseasescausedbysmoking arenot infectious becausetheyarenot causedby microorganisms. Infectious diseasesarecausedbymicroorganismsandcanbe transmittedthrough air,food orwater. 6. a) Plasmodium. b) Femaleanopheles mosquito containing parasites inits bloodstream develop. c)  Clearthe mosquito habitat: Bush,stagnantwater etc…  Spraymosquitoes withinsecticide  Useofantimalarial drugs  Useofinsectrepellentto preventmosquitoes etc.  Sleeping under mosquito nets 7. a) Cholera,typhoid b) Housefliesspreaddiseases bytouching contaminatedsurfaces andwhenthey meetwith foodorother utensilsthat human use,they maybe contaminated withmicrobes whichcancause diseases. c) Covering food andother utensils that weuse inour homes, properdisposal of wastesto avoidtheir contactwith houseflies. Page154of273 CompiledbyHUNGURIMANADieudonné(0788473140);ENDPKARUBANDA;HUYE 8. a) Parasite: an organism that lives on or in another organism, deriving benefit from living on or in that other organism, while not contributing towards that other organism sufficiently to cover the cost to that other organism. Lice, fleas, ticks and mites are widely spread parasites. A pathogen is any organism or substance, especially a microorganism, capable of causing disease,suchas bacteria,viruses, protozoa orfungi. b) Diseasescausedbythe following: i. Virus:AIDS, ebola, measles, mumps, TBM,influenza (flu)…. ii. Bacteria:tetanus, cholera, tuberculosis,gonorrhoea… iii. Fungi: candidiasis, ringworms,athlete’s foot… iv. Protoctista:trichomoniasis, malaria, sleeping sickness…",9.0,Biology,O-Level,Cell Biology,,Revision/Questions,calculation,Hard,"cell, system, population, immune, disease, find",Biology-O-Level-Cell Biology,1114,0.6000000000000001,0.8999999999999999,0.8999999999999999,ok,valid,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Along-term relationshipinwhich bothparticipating speciesbenefit is knownas a.parasitism. c. predation. b. mutualism. d.commensalism.,"Others are: mining, road construction, settlement.",3.0,Biology,O-Level,Evolution,,Revision/Questions,other,Medium,species,Biology-O-Level-Evolution,132,0.6499999999999999,0.55,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,parasitism d.a relationship in which one species benefit and another is harmed,"Others are: mining, road construction, settlement.",3.0,Biology,O-Level,Evolution,,Revision/Questions,other,Medium,species,Biology-O-Level-Evolution,78,0.6499999999999999,0.55,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,What is the term for using natural resources in a way that meets current needs without compromisingfuturegenerations?,A)Resourceextraction C)Sustainable development B)Globalization D) Industrialization,2.0,Biology,O-Level,Genetics,,Revision/Questions,definition,Easy,gene,Biology-O-Level-Genetics,117,0.75,0.7999999999999999,0.8999999999999999,ok,valid,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Whichhumanactivity contributesmostto the greenhouseeffect?,A)Planting trees C)Fishing B)Burning fossil fuels D) Using solarenergy Page167of273 CompiledbyHUNGURIMANADieudonné(0788473140);ENDPKARUBANDA;HUYE,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,58,0.75,0.7999999999999999,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,"Whensulfur dioxide isreleasedinto the atmosphere, the resultoften is a.ozone. c. acidrain. b. CFCs. d.ultraviolet radiation.","Others are: mining, road construction, settlement.",3.0,Biology,O-Level,,,Revision/Questions,other,Medium,,Biology-O-Level,124,0.6499999999999999,0.55,0.8999999999999999,ok,possibly_Chemistry,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,"If T represents tallness and t represents shortness, what is the genotype of a heterozygousplant?",A. TT C. Tt B.tt D. tTt,2.0,Biology,O-Level,Genetics,,Revision/Questions,definition,Easy,genotype,Biology-O-Level-Genetics,97,0.75,0.4725,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Whichofthe followingisanexample ofdiscontinuous variation?,a)Height c)Bloodgroup b)Skin color d) Bodyweight,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,58,0.75,0.6799999999999999,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
4,Whichofthe following is NOTa resultofartificial selection?,a)Improvedmilk yieldincows c)Camouflage ininsects b)Drought-resistant maize d) Fast-growingchickens,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,58,0.75,0.7999999999999999,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
5,"2.1 The Process of Mitosis Mitosis is a type of cell division that results in two daughter cells each having the same number and kind of chromosomes as the parent nucleus, typical of ordinary tissue growth. Mitosis is one of the phases of cell cycle, which normally last only about less than an hour. It is a process where a single cell divides into two identical daughter cells. And it is normally followed by cytokinesis but not always. The process of mitosis is basically divided into 5 phases:",Mutualism c) Parasitism d) Grazing,4.0,Biology,O-Level,Cell Biology,Mitosis,Notes,explanation,Medium,"cell, tissue, chromosome, mitosis",Biology-O-Level-Cell Biology,497,0.6499999999999999,0.6275,0.8999999999999999,ok,valid,valid,consistent,BIOLOGY NOTES 2025-2026(1).pdf
5,Whois known asthe “Father ofModernTaxonomy”?,A. CharlesDarwin C.Carl Linnaeus B.Aristotle D.RobertHooke,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,44,0.75,0.6174999999999999,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
5,"Namethe parts ofthe microscope below representedby the numbers 1, 2, 3, 4, 5, 6, 11, 12, 13and14.",Mutualism c) Parasitism d) Grazing,2.0,Biology,O-Level,,,Revision/Questions,recall,Easy,name,Biology-O-Level,97,0.6000000000000001,0.6549999999999999,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
5,Whichofthe following correctlyshows the sequenceoflevelsoforganisation?,a)Cell →Tissue →Organ→Organsystem →Organism b)Tissue →Cell→Organ→Organsystem →Organism c)Organ→Tissue →Cell→Organism d)Cell →Organsystem →Tissue →Organ→Organism,4.0,Biology,O-Level,Human Biology,,Revision/Questions,explanation,Medium,organ,Biology-O-Level-Human Biology,71,0.75,0.7,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
5,Whichofthese isa mammal?,A. Shark C. Dolphin B.Crocodile D. Pigeon,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,24,0.75,0.55375,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
5,Whichtype ofjointallowsmovementinonedirection only?,A. Balland socketjoint C.Hinge joint B.Pivotjoint D.Saddle joint,4.0,Biology,O-Level,,,Revision/Questions,explanation,Medium,,Biology-O-Level,51,0.75,0.64,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
5,Cholera is a highly dangerous disease which is spread by bacteria. It is spread by eating bydrinking foodorwater whichis contaminatedwith the bacteria.,Which parts of the body are likely to be infected first when someone drinks water containing the cholerabacteria? b) Explainhow the cholerabacteria inside the bodymaycausedisease. c) Nameone other groupofmicrobesthat frequently causediseases. d) Cholera is very common in refugee camps where people live in crowded rudimentary accommodation. Explain why these people are likely to catch this disease. e) Explainhow the body defends itselfagainstbacteria. f) Smoking can cause diseases such as lung cancer. Explain why diseases caused by smoking arenot infectious.,3.0,Biology,O-Level,,,Revision/Questions,other,Medium,disease,Biology-O-Level,151,0.6499999999999999,0.7,0.8999999999999999,ok,unclear,valid,consistent,BIOLOGY REVISION QUESTIONS FOR ORDINARY LEVEL OK.pdf
